date,loanage,dlq,N
4/15/06,76,10,247
5/15/06,76,18,321
6/15/06,76,23,300
7/15/06,76,23,340
8/15/06,76,14,184
9/15/06,76,16,217
10/15/06,76,20,290
11/15/06,76,12,250
12/15/06,76,13,231
1/15/07,76,17,298
2/15/07,76,13,218
3/15/07,76,15,235
4/15/07,76,18,178
5/15/07,76,12,217
6/15/07,76,20,211
7/15/07,76,10,203
8/15/07,76,12,188
9/15/07,76,17,245
10/15/07,76,22,341
11/15/07,76,24,324
12/15/07,76,22,322
1/15/08,76,26,352
2/15/08,76,18,339
3/15/08,76,20,321
4/15/08,76,17,241
5/15/08,76,33,334
6/15/08,76,39,360
7/15/08,76,30,354
8/15/08,76,26,333
9/15/08,76,38,390
10/15/08,76,45,454
11/15/08,76,49,409
12/15/08,76,54,576
1/15/09,76,69,566
2/15/09,76,45,663
3/15/09,76,57,683
4/15/09,76,63,628
5/15/09,76,92,817
6/15/09,76,87,826
7/15/09,76,73,846
8/15/09,76,94,749
9/15/09,76,100,822
10/15/09,76,133,1120
11/15/09,76,159,1245
12/15/09,76,138,1407
1/15/10,76,201,1648
2/15/10,76,156,1725
3/15/10,76,122,1667
4/15/10,76,105,1078
5/15/10,76,105,1052
6/15/10,76,77,929
7/15/10,76,99,1050
8/15/10,76,85,876
9/15/10,76,99,974
10/15/10,76,167,1530
11/15/10,76,149,1575
12/15/10,76,141,1363
1/15/11,76,153,1447
2/15/11,76,120,1400
3/15/11,76,140,1504
4/15/11,76,152,1280
5/15/11,76,164,1436
6/15/11,76,152,1427
7/15/11,76,177,1605
8/15/11,76,167,1479
9/15/11,76,172,1594
10/15/11,76,233,2032
11/15/11,76,243,1934
12/15/11,76,279,2475
1/15/12,76,342,2834
2/15/12,76,263,2643
3/15/12,76,295,2808
4/15/12,76,253,2356
5/15/12,76,222,2372
6/15/12,76,217,1965
7/15/12,76,216,2056
8/15/12,76,142,1491
9/15/12,76,174,1509
10/15/12,76,216,2090
11/15/12,76,197,1767
12/15/12,76,187,1901
1/15/13,76,179,2076
2/15/13,76,157,1722
3/15/13,76,165,1679
4/15/13,76,144,1492
5/15/13,76,137,1573
6/15/13,76,132,1322
7/15/13,76,133,1569
8/15/13,76,131,1377
9/15/13,76,116,1235
6/15/01,77,1,2
7/15/01,77,0,4
8/15/01,77,0,6
9/15/01,77,0,6
10/15/01,77,0,3
11/15/01,77,1,8
12/15/01,77,1,13
1/15/02,77,0,13
2/15/02,77,1,22
3/15/02,77,1,32
4/15/02,77,1,35
5/15/02,77,0,29
6/15/02,77,2,26
7/15/02,77,4,53
8/15/02,77,2,32
9/15/02,77,2,36
10/15/02,77,5,56
11/15/02,77,2,42
12/15/02,77,2,27
1/15/03,77,2,29
2/15/03,77,3,14
3/15/03,77,1,23
4/15/03,77,1,18
5/15/03,77,1,11
6/15/03,77,1,16
7/15/03,77,7,23
8/15/03,77,2,27
9/15/03,77,2,15
10/15/03,77,1,12
11/15/03,77,0,9
12/15/03,77,1,20
1/15/04,77,1,20
2/15/04,77,3,25
3/15/04,77,3,25
4/15/04,77,2,23
5/15/04,77,0,26
6/15/04,77,1,40
7/15/04,77,5,33
8/15/04,77,8,68
9/15/04,77,2,65
10/15/04,77,5,83
11/15/04,77,15,155
12/15/04,77,20,160
1/15/05,77,9,182
2/15/05,77,22,436
3/15/05,77,15,369
4/15/05,77,13,307
5/15/05,77,21,370
6/15/05,77,27,417
7/15/05,77,28,409
8/15/05,77,27,465
9/15/05,77,41,338
10/15/05,77,26,354
11/15/05,77,43,482
12/15/05,77,37,547
1/15/06,77,23,551
2/15/06,77,40,426
3/15/06,77,14,349
4/15/06,77,19,323
5/15/06,77,14,316
6/15/06,77,14,300
7/15/06,77,30,312
8/15/06,77,26,318
9/15/06,77,9,181
10/15/06,77,12,214
11/15/06,77,19,271
12/15/06,77,18,222
1/15/07,77,16,314
2/15/07,77,19,268
3/15/07,77,8,197
4/15/07,77,16,206
5/15/07,77,10,187
6/15/07,77,25,228
7/15/07,77,17,209
8/15/07,77,22,231
9/15/07,77,13,181
10/15/07,77,18,259
11/15/07,77,20,330
12/15/07,77,27,310
1/15/08,77,25,359
2/15/08,77,16,332
3/15/08,77,20,310
4/15/08,77,34,323
5/15/08,77,26,266
6/15/08,77,22,344
7/15/08,77,30,347
8/15/08,77,28,377
9/15/08,77,41,374
10/15/08,77,43,361
11/15/08,77,59,408
12/15/08,77,48,479
1/15/09,77,58,555
2/15/09,77,51,531
3/15/09,77,57,602
4/15/09,77,73,617
5/15/09,77,53,618
6/15/09,77,77,867
7/15/09,77,91,798
8/15/09,77,110,817
9/15/09,77,112,793
10/15/09,77,107,913
11/15/09,77,139,1073
12/15/09,77,137,1403
1/15/10,77,162,1410
2/15/10,77,130,1652
3/15/10,77,126,1755
4/15/10,77,107,1192
5/15/10,77,97,997
6/15/10,77,95,1126
7/15/10,77,105,936
8/15/10,77,102,978
9/15/10,77,97,890
10/15/10,77,114,1092
11/15/10,77,161,1488
12/15/10,77,139,1489
1/15/11,77,141,1344
2/15/11,77,173,1407
3/15/11,77,96,1411
4/15/11,77,155,1224
5/15/11,77,119,1273
6/15/11,77,165,1451
7/15/11,77,154,1531
8/15/11,77,181,1701
9/15/11,77,167,1452
10/15/11,77,183,1620
11/15/11,77,221,1908
12/15/11,77,205,2028
1/15/12,77,272,2561
2/15/12,77,256,2788
3/15/12,77,252,2583
4/15/12,77,247,2450
5/15/12,77,248,2285
6/15/12,77,227,2180
7/15/12,77,193,2159
8/15/12,77,210,1881
9/15/12,77,149,1314
10/15/12,77,155,1565
11/15/12,77,213,1886
12/15/12,77,188,1752
1/15/13,77,180,1938
2/15/13,77,192,2109
3/15/13,77,130,1452
4/15/13,77,131,1537
5/15/13,77,132,1366
6/15/13,77,129,1285
7/15/13,77,115,1381
8/15/13,77,124,1357
9/15/13,77,145,1424
6/15/01,78,0,5
7/15/01,78,0,2
8/15/01,78,0,2
9/15/01,78,1,4
10/15/01,78,0,8
11/15/01,78,0,3
12/15/01,78,0,8
1/15/02,78,1,13
2/15/02,78,3,14
3/15/02,78,2,20
4/15/02,78,2,37
5/15/02,78,0,33
6/15/02,78,3,32
7/15/02,78,2,27
8/15/02,78,1,32
9/15/02,78,0,31
10/15/02,78,1,32
11/15/02,78,2,40
12/15/02,78,3,42
1/15/03,78,1,29
2/15/03,78,2,23
3/15/03,78,1,16
4/15/03,78,1,16
5/15/03,78,0,18
6/15/03,78,0,11
7/15/03,78,1,19
8/15/03,78,2,17
9/15/03,78,1,27
10/15/03,78,2,16
11/15/03,78,1,13
12/15/03,78,0,12
1/15/04,78,1,19
2/15/04,78,2,23
3/15/04,78,2,18
4/15/04,78,3,17
5/15/04,78,2,27
6/15/04,78,3,31
7/15/04,78,1,35
8/15/04,78,5,67
9/15/04,78,7,78
10/15/04,78,1,75
11/15/04,78,7,84
12/15/04,78,13,146
1/15/05,78,6,157
2/15/05,78,17,405
3/15/05,78,24,402
4/15/05,78,20,356
5/15/05,78,24,347
6/15/05,78,24,354
7/15/05,78,26,434
8/15/05,78,27,381
9/15/05,78,24,422
10/15/05,78,27,335
11/15/05,78,37,372
12/15/05,78,34,469
1/15/06,78,39,550
2/15/06,78,35,504
3/15/06,78,16,377
4/15/06,78,13,313
5/15/06,78,33,379
6/15/06,78,23,286
7/15/06,78,24,311
8/15/06,78,14,308
9/15/06,78,17,325
10/15/06,78,14,187
11/15/06,78,19,205
12/15/06,78,23,256
1/15/07,78,13,251
2/15/07,78,15,242
3/15/07,78,12,249
4/15/07,78,14,181
5/15/07,78,7,201
6/15/07,78,14,205
7/15/07,78,11,209
8/15/07,78,17,222
9/15/07,78,14,224
10/15/07,78,9,204
11/15/07,78,16,237
12/15/07,78,37,315
1/15/08,78,33,324
2/15/08,78,20,333
3/15/08,78,13,289
4/15/08,78,18,281
5/15/08,78,33,338
6/15/08,78,23,251
7/15/08,78,29,358
8/15/08,78,29,385
9/15/08,78,35,448
10/15/08,78,30,369
11/15/08,78,29,339
12/15/08,78,41,473
1/15/09,78,54,463
2/15/09,78,45,560
3/15/09,78,38,494
4/15/09,78,42,575
5/15/09,78,57,678
6/15/09,78,61,669
7/15/09,78,108,812
8/15/09,78,78,768
9/15/09,78,102,918
10/15/09,78,86,784
11/15/09,78,106,828
12/15/09,78,130,1135
1/15/10,78,156,1281
2/15/10,78,123,1396
3/15/10,78,134,1682
4/15/10,78,145,1394
5/15/10,78,138,1254
6/15/10,78,120,1288
7/15/10,78,124,1082
8/15/10,78,78,866
9/15/10,78,78,1017
10/15/10,78,77,920
11/15/10,78,95,1083
12/15/10,78,134,1477
1/15/11,78,140,1482
2/15/11,78,125,1421
3/15/11,78,135,1457
4/15/11,78,112,1128
5/15/11,78,132,1330
6/15/11,78,133,1300
7/15/11,78,168,1614
8/15/11,78,149,1508
9/15/11,78,169,1562
10/15/11,78,160,1378
11/15/11,78,178,1464
12/15/11,78,213,1943
1/15/12,78,228,1999
2/15/12,78,249,2384
3/15/12,78,227,2435
4/15/12,78,220,2421
5/15/12,78,265,2375
6/15/12,78,233,2182
7/15/12,78,257,2177
8/15/12,78,251,2060
9/15/12,78,187,1623
10/15/12,78,129,1513
11/15/12,78,133,1460
12/15/12,78,200,1929
1/15/13,78,174,1873
2/15/13,78,170,1853
3/15/13,78,156,1765
4/15/13,78,96,1309
5/15/13,78,133,1333
6/15/13,78,133,1286
7/15/13,78,144,1620
8/15/13,78,101,1348
9/15/13,78,138,1365
6/15/01,79,1,1
7/15/01,79,1,5
8/15/01,79,1,1
9/15/01,79,0,3
10/15/01,79,1,6
11/15/01,79,0,6
12/15/01,79,0,5
1/15/02,79,1,12
2/15/02,79,1,10
3/15/02,79,0,8
4/15/02,79,1,19
5/15/02,79,3,33
6/15/02,79,2,36
7/15/02,79,2,39
8/15/02,79,1,33
9/15/02,79,2,52
10/15/02,79,2,29
11/15/02,79,1,38
12/15/02,79,3,46
1/15/03,79,2,42
2/15/03,79,3,34
3/15/03,79,2,17
4/15/03,79,1,11
5/15/03,79,1,22
6/15/03,79,0,17
7/15/03,79,0,12
8/15/03,79,2,25
9/15/03,79,3,24
10/15/03,79,1,30
11/15/03,79,2,16
12/15/03,79,1,16
1/15/04,79,0,13
2/15/04,79,1,21
3/15/04,79,2,17
4/15/04,79,0,10
5/15/04,79,1,18
6/15/04,79,8,31
7/15/04,79,0,35
8/15/04,79,4,77
9/15/04,79,6,69
10/15/04,79,5,96
11/15/04,79,9,80
12/15/04,79,3,86
1/15/05,79,12,133
2/15/05,79,15,413
3/15/05,79,15,342
4/15/05,79,13,341
5/15/05,79,24,376
6/15/05,79,25,338
7/15/05,79,19,361
8/15/05,79,29,450
9/15/05,79,26,370
10/15/05,79,23,476
11/15/05,79,25,281
12/15/05,79,36,363
1/15/06,79,30,442
2/15/06,79,28,492
3/15/06,79,21,436
4/15/06,79,28,340
5/15/06,79,20,357
6/15/06,79,26,343
7/15/06,79,20,311
8/15/06,79,25,308
9/15/06,79,23,271
10/15/06,79,21,287
11/15/06,79,13,178
12/15/06,79,15,204
1/15/07,79,23,277
2/15/07,79,16,250
3/15/07,79,15,241
4/15/07,79,17,216
5/15/07,79,7,198
6/15/07,79,19,231
7/15/07,79,19,220
8/15/07,79,12,239
9/15/07,79,10,223
10/15/07,79,21,254
11/15/07,79,14,197
12/15/07,79,13,219
1/15/08,79,23,348
2/15/08,79,12,326
3/15/08,79,18,305
4/15/08,79,15,283
5/15/08,79,19,293
6/15/08,79,22,320
7/15/08,79,15,273
8/15/08,79,29,356
9/15/08,79,48,422
10/15/08,79,34,414
11/15/08,79,35,376
12/15/08,79,37,367
1/15/09,79,45,525
2/15/09,79,51,431
3/15/09,79,42,502
4/15/09,79,44,487
5/15/09,79,71,627
6/15/09,79,58,717
7/15/09,79,70,653
8/15/09,79,87,763
9/15/09,79,95,769
10/15/09,79,86,910
11/15/09,79,91,739
12/15/09,79,104,889
1/15/10,79,124,1216
2/15/10,79,110,1316
3/15/10,79,97,1454
4/15/10,79,127,1335
5/15/10,79,110,1368
6/15/10,79,113,1409
7/15/10,79,93,1224
8/15/10,79,99,1059
9/15/10,79,97,958
10/15/10,79,121,988
11/15/10,79,97,943
12/15/10,79,94,1036
1/15/11,79,152,1423
2/15/11,79,145,1647
3/15/11,79,106,1386
4/15/11,79,126,1202
5/15/11,79,98,1126
6/15/11,79,138,1265
7/15/11,79,145,1538
8/15/11,79,151,1468
9/15/11,79,141,1330
10/15/11,79,155,1455
11/15/11,79,143,1257
12/15/11,79,162,1429
1/15/12,79,194,1900
2/15/12,79,194,2003
3/15/12,79,187,2297
4/15/12,79,253,2341
5/15/12,79,244,2261
6/15/12,79,283,2488
7/15/12,79,229,2175
8/15/12,79,245,2321
9/15/12,79,220,1752
10/15/12,79,173,1859
11/15/12,79,132,1279
12/15/12,79,145,1501
1/15/13,79,195,1959
2/15/13,79,155,1724
3/15/13,79,140,1576
4/15/13,79,158,1689
5/15/13,79,112,1243
6/15/13,79,105,1270
7/15/13,79,104,1495
8/15/13,79,138,1334
9/15/13,79,130,1374
6/15/01,80,0,3
7/15/01,80,0,1
8/15/01,80,0,4
10/15/01,80,1,5
11/15/01,80,0,4
12/15/01,80,0,7
1/15/02,80,1,7
2/15/02,80,2,9
3/15/02,80,0,12
4/15/02,80,0,14
5/15/02,80,1,16
6/15/02,80,4,29
7/15/02,80,3,38
8/15/02,80,1,26
9/15/02,80,1,18
10/15/02,80,3,51
11/15/02,80,2,24
12/15/02,80,0,37
1/15/03,80,4,52
2/15/03,80,1,40
3/15/03,80,2,24
4/15/03,80,1,15
5/15/03,80,0,10
6/15/03,80,0,16
7/15/03,80,1,20
8/15/03,80,1,13
9/15/03,80,4,25
10/15/03,80,1,27
11/15/03,80,2,21
12/15/03,80,2,13
1/15/04,80,0,12
2/15/04,80,0,12
3/15/04,80,3,16
4/15/04,80,2,12
5/15/04,80,3,22
6/15/04,80,2,25
7/15/04,80,3,29
8/15/04,80,5,84
9/15/04,80,6,85
10/15/04,80,4,81
11/15/04,80,6,72
12/15/04,80,9,77
1/15/05,80,6,81
2/15/05,80,19,352
3/15/05,80,18,382
4/15/05,80,19,355
5/15/05,80,24,378
6/15/05,80,15,333
7/15/05,80,20,331
8/15/05,80,20,399
9/15/05,80,26,420
10/15/05,80,39,383
11/15/05,80,44,433
12/15/05,80,24,328
1/15/06,80,21,346
2/15/06,80,26,473
3/15/06,80,28,465
4/15/06,80,26,398
5/15/06,80,27,375
6/15/06,80,28,355
7/15/06,80,28,330
8/15/06,80,29,299
9/15/06,80,24,302
10/15/06,80,31,302
11/15/06,80,22,320
12/15/06,80,22,179
1/15/07,80,12,209
2/15/07,80,14,230
3/15/07,80,12,219
4/15/07,80,15,201
5/15/07,80,10,227
6/15/07,80,14,200
7/15/07,80,11,203
8/15/07,80,12,212
9/15/07,80,23,224
10/15/07,80,19,250
11/15/07,80,13,226
12/15/07,80,13,195
1/15/08,80,19,251
2/15/08,80,24,351
3/15/08,80,16,279
4/15/08,80,17,280
5/15/08,80,19,317
6/15/08,80,30,302
7/15/08,80,31,329
8/15/08,80,23,260
9/15/08,80,33,422
10/15/08,80,42,423
11/15/08,80,35,417
12/15/08,80,44,413
1/15/09,80,41,414
2/15/09,80,49,500
3/15/09,80,38,419
4/15/09,80,54,444
5/15/09,80,44,453
6/15/09,80,58,616
7/15/09,80,67,722
8/15/09,80,83,673
9/15/09,80,96,826
10/15/09,80,85,824
11/15/09,80,95,881
12/15/09,80,92,834
1/15/10,80,81,869
2/15/10,80,99,1258
3/15/10,80,137,1443
4/15/10,80,95,1145
5/15/10,80,123,1268
6/15/10,80,124,1582
7/15/10,80,107,1307
8/15/10,80,121,1133
9/15/10,80,120,1084
10/15/10,80,89,947
11/15/10,80,74,1000
12/15/10,80,84,859
1/15/11,80,101,1021
2/15/11,80,135,1547
3/15/11,80,130,1591
4/15/11,80,123,1251
5/15/11,80,122,1227
6/15/11,80,121,1196
7/15/11,80,158,1464
8/15/11,80,147,1468
9/15/11,80,169,1496
10/15/11,80,158,1326
11/15/11,80,168,1354
12/15/11,80,169,1383
1/15/12,80,153,1551
2/15/12,80,195,1904
3/15/12,80,171,1806
4/15/12,80,222,1913
5/15/12,80,257,2361
6/15/12,80,276,2316
7/15/12,80,294,2608
8/15/12,80,219,2315
9/15/12,80,235,1998
10/15/12,80,190,1838
11/15/12,80,189,1716
12/15/12,80,126,1316
1/15/13,80,140,1479
2/15/13,80,169,1820
3/15/13,80,119,1387
4/15/13,80,116,1483
5/15/13,80,123,1459
6/15/13,80,107,1116
7/15/13,80,138,1449
8/15/13,80,137,1328
9/15/13,80,139,1431
6/15/01,81,0,1
7/15/01,81,0,1
9/15/01,81,0,3
10/15/01,81,0,1
11/15/01,81,0,3
12/15/01,81,0,5
1/15/02,81,0,6
2/15/02,81,1,3
3/15/02,81,0,5
4/15/02,81,2,10
5/15/02,81,0,14
6/15/02,81,0,17
7/15/02,81,2,28
8/15/02,81,1,33
9/15/02,81,3,35
10/15/02,81,0,18
11/15/02,81,2,42
12/15/02,81,1,30
1/15/03,81,1,32
2/15/03,81,2,43
3/15/03,81,0,32
4/15/03,81,0,22
5/15/03,81,2,21
6/15/03,81,2,14
7/15/03,81,1,13
8/15/03,81,2,13
9/15/03,81,1,14
10/15/03,81,2,18
11/15/03,81,4,28
12/15/03,81,1,30
1/15/04,81,1,14
2/15/04,81,0,8
3/15/04,81,0,13
4/15/04,81,2,12
5/15/04,81,0,8
6/15/04,81,2,18
7/15/04,81,3,26
8/15/04,81,4,62
9/15/04,81,10,71
10/15/04,81,9,77
11/15/04,81,13,80
12/15/04,81,3,68
1/15/05,81,6,77
2/15/05,81,26,284
3/15/05,81,22,346
4/15/05,81,20,299
5/15/05,81,23,349
6/15/05,81,26,360
7/15/05,81,27,363
8/15/05,81,30,342
9/15/05,81,27,371
10/15/05,81,33,436
11/15/05,81,34,364
12/15/05,81,34,448
1/15/06,81,11,312
2/15/06,81,18,343
3/15/06,81,18,394
4/15/06,81,25,394
5/15/06,81,27,405
6/15/06,81,24,381
7/15/06,81,20,385
8/15/06,81,21,318
9/15/06,81,17,290
10/15/06,81,20,301
11/15/06,81,14,249
12/15/06,81,18,274
1/15/07,81,7,186
2/15/07,81,8,181
3/15/07,81,14,241
4/15/07,81,9,178
5/15/07,81,10,194
6/15/07,81,23,236
7/15/07,81,17,198
8/15/07,81,12,218
9/15/07,81,16,214
10/15/07,81,16,245
11/15/07,81,17,238
12/15/07,81,21,232
1/15/08,81,16,212
2/15/08,81,10,212
3/15/08,81,22,300
4/15/08,81,20,260
5/15/08,81,21,315
6/15/08,81,22,317
7/15/08,81,22,311
8/15/08,81,33,347
9/15/08,81,37,332
10/15/08,81,35,427
11/15/08,81,34,408
12/15/08,81,65,464
1/15/09,81,38,381
2/15/09,81,30,370
3/15/09,81,48,435
4/15/09,81,40,358
5/15/09,81,61,424
6/15/09,81,58,503
7/15/09,81,70,641
8/15/09,81,78,721
9/15/09,81,75,697
10/15/09,81,90,803
11/15/09,81,85,761
12/15/09,81,97,1000
1/15/10,81,90,852
2/15/10,81,90,929
3/15/10,81,93,1225
4/15/10,81,95,1062
5/15/10,81,121,1176
6/15/10,81,114,1551
7/15/10,81,125,1502
8/15/10,81,120,1367
9/15/10,81,109,1107
10/15/10,81,111,1111
11/15/10,81,103,1032
12/15/10,81,92,1027
1/15/11,81,74,936
2/15/11,81,113,1083
3/15/11,81,139,1416
4/15/11,81,118,1291
5/15/11,81,121,1237
6/15/11,81,152,1317
7/15/11,81,122,1227
8/15/11,81,129,1339
9/15/11,81,152,1299
10/15/11,81,146,1450
11/15/11,81,136,1267
12/15/11,81,140,1376
1/15/12,81,131,1350
2/15/12,81,130,1384
3/15/12,81,187,1715
4/15/12,81,197,1692
5/15/12,81,213,2016
6/15/12,81,243,2336
7/15/12,81,228,2473
8/15/12,81,273,2500
9/15/12,81,228,2018
10/15/12,81,194,2060
11/15/12,81,172,1751
12/15/12,81,170,1625
1/15/13,81,116,1358
2/15/13,81,144,1502
3/15/13,81,139,1578
4/15/13,81,113,1312
5/15/13,81,133,1325
6/15/13,81,137,1400
7/15/13,81,112,1313
8/15/13,81,112,1231
9/15/13,81,127,1326
6/15/01,82,0,5
7/15/01,82,0,1
10/15/01,82,0,4
11/15/01,82,0,2
12/15/01,82,3,5
1/15/02,82,1,3
2/15/02,82,1,5
3/15/02,82,0,2
4/15/02,82,1,9
5/15/02,82,1,9
6/15/02,82,1,13
7/15/02,82,2,15
8/15/02,82,1,25
9/15/02,82,0,35
10/15/02,82,1,29
11/15/02,82,1,20
12/15/02,82,3,27
1/15/03,82,3,27
2/15/03,82,2,29
3/15/03,82,0,39
4/15/03,82,0,28
5/15/03,82,0,28
6/15/03,82,1,26
7/15/03,82,4,16
8/15/03,82,0,17
9/15/03,82,1,16
10/15/03,82,0,17
11/15/03,82,1,16
12/15/03,82,2,25
1/15/04,82,5,23
2/15/04,82,1,10
3/15/04,82,1,9
4/15/04,82,0,12
5/15/04,82,2,16
6/15/04,82,0,19
7/15/04,82,0,15
8/15/04,82,7,71
9/15/04,82,4,67
10/15/04,82,6,69
11/15/04,82,6,93
12/15/04,82,4,63
1/15/05,82,7,73
2/15/05,82,10,224
3/15/05,82,15,219
4/15/05,82,17,290
5/15/05,82,21,304
6/15/05,82,22,368
7/15/05,82,24,393
8/15/05,82,25,401
9/15/05,82,18,300
10/15/05,82,18,340
11/15/05,82,29,418
12/15/05,82,19,338
1/15/06,82,33,483
2/15/06,82,16,332
3/15/06,82,19,350
4/15/06,82,30,337
5/15/06,82,25,429
6/15/06,82,25,409
7/15/06,82,35,401
8/15/06,82,23,359
9/15/06,82,25,352
10/15/06,82,17,312
11/15/06,82,20,277
12/15/06,82,21,229
1/15/07,82,19,363
2/15/07,82,9,176
3/15/07,82,8,193
4/15/07,82,12,213
5/15/07,82,9,222
6/15/07,82,15,213
7/15/07,82,12,227
8/15/07,82,8,195
9/15/07,82,23,218
10/15/07,82,16,224
11/15/07,82,15,231
12/15/07,82,24,226
1/15/08,82,11,229
2/15/08,82,13,214
3/15/08,82,13,209
4/15/08,82,16,271
5/15/08,82,15,256
6/15/08,82,28,304
7/15/08,82,24,321
8/15/08,82,38,297
9/15/08,82,32,398
10/15/08,82,22,346
11/15/08,82,37,419
12/15/08,82,36,418
1/15/09,82,55,424
2/15/09,82,37,370
3/15/09,82,24,331
4/15/09,82,41,391
5/15/09,82,42,378
6/15/09,82,49,459
7/15/09,82,57,503
8/15/09,82,62,577
9/15/09,82,100,723
10/15/09,82,86,674
11/15/09,82,88,861
12/15/09,82,86,861
1/15/10,82,123,949
2/15/10,82,80,839
3/15/10,82,58,922
4/15/10,82,88,1038
5/15/10,82,117,1098
6/15/10,82,107,1295
7/15/10,82,128,1547
8/15/10,82,155,1489
9/15/10,82,126,1398
10/15/10,82,115,1237
11/15/10,82,93,1188
12/15/10,82,77,891
1/15/11,82,84,970
2/15/11,82,80,965
3/15/11,82,82,1105
4/15/11,82,118,1222
5/15/11,82,126,1481
6/15/11,82,136,1305
7/15/11,82,155,1336
8/15/11,82,117,1275
9/15/11,82,136,1321
10/15/11,82,124,1310
11/15/11,82,141,1342
12/15/11,82,146,1386
1/15/12,82,161,1384
2/15/12,82,107,1321
3/15/12,82,103,1359
4/15/12,82,166,1679
5/15/12,82,148,1631
6/15/12,82,216,1982
7/15/12,82,278,2295
8/15/12,82,297,2379
9/15/12,82,261,2139
10/15/12,82,196,2157
11/15/12,82,205,2025
12/15/12,82,183,1835
1/15/13,82,164,1652
2/15/13,82,135,1313
3/15/13,82,109,1342
4/15/13,82,124,1438
5/15/13,82,113,1191
6/15/13,82,133,1276
7/15/13,82,147,1514
8/15/13,82,106,1096
9/15/13,82,108,1266
6/15/01,83,0,1
7/15/01,83,0,7
8/15/01,83,0,2
9/15/01,83,0,2
10/15/01,83,0,1
11/15/01,83,0,2
12/15/01,83,0,2
1/15/02,83,0,1
2/15/02,83,0,3
3/15/02,83,0,4
4/15/02,83,0,3
5/15/02,83,0,6
6/15/02,83,0,10
7/15/02,83,2,16
8/15/02,83,4,16
9/15/02,83,2,36
10/15/02,83,4,41
11/15/02,83,0,27
12/15/02,83,2,24
1/15/03,83,1,41
2/15/03,83,2,19
3/15/03,83,1,27
4/15/03,83,1,33
5/15/03,83,2,31
6/15/03,83,2,23
7/15/03,83,0,21
8/15/03,83,4,13
9/15/03,83,1,19
10/15/03,83,3,15
11/15/03,83,1,15
12/15/03,83,2,17
1/15/04,83,1,26
2/15/04,83,4,26
3/15/04,83,0,12
4/15/04,83,0,4
5/15/04,83,0,9
6/15/04,83,0,13
7/15/04,83,2,17
8/15/04,83,8,49
9/15/04,83,10,64
10/15/04,83,5,76
11/15/04,83,6,75
12/15/04,83,10,84
1/15/05,83,4,77
2/15/05,83,9,263
3/15/05,83,12,201
4/15/05,83,5,199
5/15/05,83,25,345
6/15/05,83,24,315
7/15/05,83,16,347
8/15/05,83,31,373
9/15/05,83,34,349
10/15/05,83,14,366
11/15/05,83,27,375
12/15/05,83,36,427
1/15/06,83,22,351
2/15/06,83,29,402
3/15/06,83,16,275
4/15/06,83,26,263
5/15/06,83,26,390
6/15/06,83,23,429
7/15/06,83,37,422
8/15/06,83,32,404
9/15/06,83,29,360
10/15/06,83,24,333
11/15/06,83,17,286
12/15/06,83,19,257
1/15/07,83,18,301
2/15/07,83,28,278
3/15/07,83,19,160
4/15/07,83,14,161
5/15/07,83,16,229
6/15/07,83,22,229
7/15/07,83,9,211
8/15/07,83,17,224
9/15/07,83,15,217
10/15/07,83,11,237
11/15/07,83,15,219
12/15/07,83,17,218
1/15/08,83,15,236
2/15/08,83,15,231
3/15/08,83,12,200
4/15/08,83,11,183
5/15/08,83,20,276
6/15/08,83,23,271
7/15/08,83,22,320
8/15/08,83,27,319
9/15/08,83,27,344
10/15/08,83,44,413
11/15/08,83,39,325
12/15/08,83,38,470
1/15/09,83,51,445
2/15/09,83,32,416
3/15/09,83,19,333
4/15/09,83,38,304
5/15/09,83,45,393
6/15/09,83,49,413
7/15/09,83,51,447
8/15/09,83,57,487
9/15/09,83,71,597
10/15/09,83,70,748
11/15/09,83,82,658
12/15/09,83,102,873
1/15/10,83,94,896
2/15/10,83,90,950
3/15/10,83,59,890
4/15/10,83,59,748
5/15/10,83,93,1058
6/15/10,83,91,1220
7/15/10,83,104,1353
8/15/10,83,136,1401
9/15/10,83,136,1573
10/15/10,83,137,1479
11/15/10,83,101,1201
12/15/10,83,98,1113
1/15/11,83,94,889
2/15/11,83,84,1111
3/15/11,83,70,942
4/15/11,83,85,946
5/15/11,83,145,1394
6/15/11,83,177,1493
7/15/11,83,145,1296
8/15/11,83,120,1394
9/15/11,83,104,1213
10/15/11,83,156,1265
11/15/11,83,136,1236
12/15/11,83,140,1377
1/15/12,83,132,1290
2/15/12,83,129,1429
3/15/12,83,139,1178
4/15/12,83,132,1247
5/15/12,83,181,1669
6/15/12,83,168,1718
7/15/12,83,240,2011
8/15/12,83,238,2295
9/15/12,83,238,2047
10/15/12,83,223,2335
11/15/12,83,269,2088
12/15/12,83,204,2029
1/15/13,83,180,1815
2/15/13,83,138,1706
3/15/13,83,90,1152
4/15/13,83,91,1288
5/15/13,83,133,1451
6/15/13,83,109,1186
7/15/13,83,122,1361
8/15/13,83,119,1317
9/15/13,83,107,1157
6/15/01,84,0,1
7/15/01,84,0,3
8/15/01,84,0,7
9/15/01,84,0,2
10/15/01,84,0,4
11/15/01,84,0,1
12/15/01,84,0,1
1/15/02,84,1,3
2/15/02,84,0,4
3/15/02,84,1,5
4/15/02,84,0,5
6/15/02,84,0,4
7/15/02,84,1,12
8/15/02,84,1,6
9/15/02,84,1,13
